3044
27986
27208
4923
5549
17581
15691
31052
10097
5550
1923
4729
10551
7950
5121
21207
15278
19436
32007
6431
15834
23323
10968
10671
14325
7954
20065
19176
19440
9906
34986
13416
3131
15898
2618
14415
9365
16790
11194
15373
19958
11213
2132
11941
10456
24148
7261
3479
8067
19756
