11123
11055
10931
10373
11018
11233
10466
11245
12406
12306
12304
12247
11561
13837
12506
13721
11737
11792
11452
12001
15057
13704
11760
11702
10498
10938
11014
10350
10933
10436
10494
10918
10464
10531
10538
10021
10268
10555
9997
10332
10459
10011
13384
10564
10157
10403
10412
10343
10342
10429
